 Pfftt!! nahhh i hve never been outta this country!! Argh! hve yuh?! haha,False,0.2,0.3

 haha check inside ur closet u mind find out who it is(;,False,0.2,0.3

 Lmao!! kk lemme get my ass off this toliet seat then ill check!! Mwahah!! jk,False,-0.03125,1.0

 HAHA NOPE IM NOT TAQUISHA EITHER....i TALK TO YOU ALOT ON TWITTER;) <3,False,0.48333333333333334,0.7666666666666666

 OMG!!!!! tell me!!!! ughh grrr rawrr bianca? LMAO! idkk TELL ME!,False,0.11875000000000002,0.9

 HAHAH GUESS WHO!? <3,False,1.0,1.0

 Mary?! lol hahahaha,False,0.5,0.6

 hahah okey dokey!..sweet thang(;,False,0.0,0.0

 Mwahaha!!! Sweet thang! i love it!!,False,0.609375,0.625

 Hahah. Funny how u defend that beiber kid.,False,0.25,1.0

 & its also funny how u stalked my whole twitter! Nice goin! BITCH!,True,0.4791666666666667,0.7999999999999999

 HAHAHA NOPE! ...,False,0.25,0.4

 Uhhhhh!!!! OMG! Taquisha? LOL!,False,1.0,0.7

 Have u ever licked thee floor?,True,0.0,0.0

 Hahaha.. Yup!(: Its my job,False,0.25,0.4

 have u seen JUSTIN BIEBER in person? (:,False,0.0,0.0

 Nope:[ I wish  bhut hey i might someday rite haha..Hbu?!,False,-0.9375,1.0

 Have you broken any bones?  If so  how?,False,-0.4,0.4

 Haha nahh ive just fractured some thumbs bhut itz all good lol,False,0.5666666666666667,0.5333333333333333

 have you ever been on itellyouthat.com? go there and tell something to the world :D,False,1.0,1.0

 Hahah OHKAY?!,False,0.0,0.0

 have you ever had your heart broken?,False,-0.4,0.4

 Yup yup!!:P,False,0.0,0.0

 hehe yup  it's awesome  but the pronunciation is incredibly haaard :D,False,0.9666666666666667,0.9666666666666667

 haha!! it is haha lol!! man i hvnt even gotten 2 dat part yet! FML hah,False,0.5041666666666667,0.4333333333333333

 Hello bitch! How's ur day going? Good I hope :) it's beautiful and sunny!,True,0.7333333333333334,0.8666666666666667

 Ohh heyy bitchh!!! its goin good..:D thx 4 askin,False,0.0,0.0

 Hello. My friend is also named April.,False,0.0,0.0

 Nicee!,False,0.0,0.0

 Hello?,False,0.0,0.0

 Hey  hows yah momma?!,False,0.0,0.0

 -Hellz yeahh(: of course i'm qoinqq i wannah b with you quy's  like duhh<3,False,0.0,0.0

 ahahaha!!!(: It wuzz funn!(: lmao<3,False,0.0,0.0

 Hey my name is April too! Haha. People named April are always cool. LOL.,False,0.45,0.5499999999999999

 Hahaha!!! Ohh cool wait are yuh thee april on twitter?! april2? haha yay! We beasts yo! haa,False,0.3802083333333333,0.45

 hey you're an amazing nice and sweet girl..pretty too!,False,0.5458333333333334,0.85

 Awwhhh!!!Thank yuh Jacob ur really nice!!! Might be my new bestie <33 Thank YUH SO MUCH!,False,0.4621212121212121,0.5515151515151515

 Hey. Why you such a bitch?,True,0.0,0.5

 Why thank yuh!,False,0.0,0.0

 Heyyy Abrilll(:!!! iloveyhuuu<3 muchooo!!,False,0.0,0.0

 Heyy Marribbbiii!! lmao! iloveyuhhh muchooo moeee!!!;) are yuh goin tmrw?!,False,0.65625,1.0

 heyyyyyy!!! how u doin!!!!!,False,0.0,0.0

 Im doing good thankyuh!!!Heyyy hbu?!,False,0.875,0.6000000000000001

 heyyyyyyyy!!!!wats up!?!?(*)-),False,0.25,1.0

 Heyy ghurrr!!! Wuzz upp!! haha nuttin much just busyy!! hbu ma?,False,0.25625,0.25

 Hi April!!!,False,0.0,0.0

 Heyy :D,False,1.0,1.0

 how many languages do u speak?,False,0.5,0.5

 Umm.. i think 2 bhut english is my first! im learnin french! ;d hbu?!,False,0.10416666666666667,0.1111111111111111

 how old are u ? And how do you know michael?,False,0.1,0.2

 Who the hell are yuh!!! And who tha fuck is michael!?,True,-0.5,0.6

 How would you describe your personality?,False,0.0,0.0

 Hmmm...personal? root word.. lol umm probss... bubbly  nice  honest(sumtyms),False,0.7,0.85

 How would you describe yourself in 3 words?,False,0.0,0.0

 Myself Bubbly Funny?,False,0.25,1.0

 i love your hair.,False,0.5,0.6

 iLoveYou! Thanks alot! Bhut its alot 2 keep up wit! Wanna trade haha!,False,0.28125,0.25

 i love youu chica!<33,False,0.5,0.6

 NO no no! I Love youuu moreee<333 ;D haha!!,False,0.10416666666666667,0.6333333333333334

 i love youuuuuuu (:,False,0.5,0.6

 iFUCKINLoveyou!!!<33 xox ha!,False,0.0,0.0

 i speak english frensh and a little arabic cuz i've been to egypt a lotta times :D,False,0.2708333333333333,0.5

 OMG! really?! cool thats so awesome! yeah i wanna learn more languages bhut french is already enuff 2 deal wit! ha,False,0.4625,0.5375

 I think ur not pretty. Sorry.,False,-0.3125,1.0

 Oh thats wht i think too! dnt be sorry hahaha! Silly goose,False,-0.25,0.7583333333333333

 i'm bored can you tell me something funny? lool,False,-0.125,1.0

 Hahah!! ohhkayy?!?! lol Wht do you call a deer with no eyes? I have no ideer! haha Classic  umm i suck at this haha,False,0.39166666666666666,0.3666666666666667

 IF U LIVE FOREVER WAT DO U LIVE FOR?????,False,0.13636363636363635,0.5

 IDKKK!!!GOD?! Not understndin this ? srry its like 3am hah,False,0.0,0.0

 If you could ask Barack Obama one question what would it be?,False,0.0,0.0

" Oh snap!! I would actually hug him first off ahah and say ""Nigga where my weed go?"" Hahaha jkjkjk i love him!! He is doin a great job!",False,0.44625000000000004,0.4366666666666667

 If you could ask George W. Bush one question what would it be?,False,0.0,0.0

 Are you a lonely boy?,False,-0.09999999999999998,0.7

 If you could be a star athlete in any sport  which sport would you pick?,False,0.0,0.0

 Basketball<3,False,0.0,0.0

 If you could be invited to one person's birthday party  whose would it be?,False,0.0,0.0

 JUSTIN BIEBER's Bday parrtayy! haha,False,0.2,0.3

 If you could be on one TV show which one would it be?,False,0.0,0.0

 Keeping up with the Kardashians! or Kendra! My FAV shows atm!:D,False,0.0,0.0

 If you could become any fictional character  who would you be?,False,0.0,0.25

 Errmm...Harry potter? lol,False,0.8,0.7

 If you could change your name  what would you change it to?,False,0.0,0.0

 Thats a hard 1 . . . *thinkin* Maybe Bustin Jieber? I think! haha,False,-0.08229166666666668,0.4208333333333333

 If you could date any celebrity  who would it be?,False,0.0,0.0

 Justin Bieber or Channing Tatum! haha yumm!,False,0.25,0.3

 If you could eat dinner with any person  dead or alive  who would it be and where would you go?,False,-0.05,0.4

 Michael Jacko and Subway! Doh!,False,0.0,0.0

 If you could eliminate one thing you do each day in the bathroom so you never had to do it again  what would it be?,False,0.0,0.0

 Put my towels back on the fckn rack! lol im 2 lazy 2 do it bhut it looks trashy when i keep it on tha floor.,False,0.18333333333333335,0.5666666666666667

 If you could go back in time 10 years and tell your younger self something  what would it be?,False,0.0,0.0

 Life is never going to be easy.,False,0.43333333333333335,0.8333333333333334

 If you could go on a road trip with any person  dead or alive  who would it be and where would you go?,False,-0.05,0.4

 Justin Bieber.Duh. && Russia! ;],False,0.25,1.0

 If you could go on vacation for the next month with an unlimited budget  where would you go?,False,0.0,0.0

 I would so travel thee world  Visit my overseas besties then shop everywhere!<3,False,0.0,0.0

 If you could have an endless supply of any food  what would you get?,False,-0.125,0.75

 Strawberry-Banana Smoothies from Jack in the Box ;D Yah dig?,False,0.25,1.0

 If you could have been the author of any book  what would it have been?,False,0.0,0.0

 ALL thee twilight books chuz she got some good mula baby!,False,0.875,0.6000000000000001

 If you could make one person fall in love with you who would it be?,False,0.5,0.6

 My Orthodontist docotr hahahaha!!! Jkjk or am i lmao!,False,0.5703125,0.75

 If you could master one skill what would it be?,False,0.0,0.0

 To never sin bhut will NEVER happen! See im already sinning  Never say never!,False,0.0,0.0

 If you could only listen to one song for the next month  which would it be?,False,0.0,0.5

 Up-Justin Bieber,False,0.0,0.0

 If you could only read one magazine for the rest of your life  which would it be?,False,0.0,1.0

 MMMag i love it!,False,0.625,0.6

 If you could rid the world of one thing  what would it be?,False,0.0,0.0

 HOE-ISHNESS! lol um prob. stupid bitches and SIN! i just sinned!Opppzz,False,-0.09999999999999992,0.85

 If you could wake up as anyone tomorrow  who would it be?,False,0.0,0.0

 MySelf!(:,False,0.0,0.0

 If you had to cook dinner for someone tonight  what would you make?,False,0.0,0.0

 Umm... we would go to jack-in-the-box! haha,False,0.2,0.3

 If you had to give up one favorite food  what would the most difficult?,False,0.16666666666666666,0.8333333333333334

 Chocolate;,False,0.0,0.0

 If you had to perform at the circus  what trick would you do?,False,0.0,0.0

 Read between these three fingas! haha,True,0.2,0.3

 If you had your own talk show  who would your first three guests be?,False,0.425,0.6666666666666666

 Justin Bieber Demi lovato and Barack Obama babay!!:D,False,0.0,0.0

 If you won a $1 000 shopping spree for any store  which store would you pick?,False,0.0,0.0

 Apple store!(; Need a MAC pro!,False,0.0,0.0

 If you won a million dollars what would you do with it?,False,0.0,0.0

 Great question! Tithe Help people Shop!,False,1.0,0.75

 If your house was on fire and you could only grab three things  what would they be?,False,0.0,1.0

 Laptop Dogs Family Shoes bed clothes coffee maker oven washer&dryer refridgerator table&chairs pics camera bath tub! HAHAhAHAHAHHAHA!!!!,False,0.0,0.0

 iLove your nose ring!,False,0.0,0.0

 Awhh i love ur earrings!,False,0.625,0.6

 -ilovee youuu bestfranhdd(: haa guesss whooo....,False,0.0,0.0

 ilovee maryyy rosseeee hickkksss!!!! LOL!,True,1.0,0.7

 ily!,False,0.0,0.0

 ily2 boo!,False,0.0,0.0

 Im good!! Juz got bak from the srip in vegas!!! It was awesome!!! I luved it!! Hav u evah been to vegas?:),False,0.8333333333333334,0.8666666666666667

 Awhh! Yuh so lucky ghurr!!!I bet yuh had a BLAST! & nahh ive never been bhut i would soo want to go!;D,False,0.41666666666666663,0.8333333333333334

 Is @TruAce single!?,False,-0.08928571428571427,0.21428571428571427

 YESSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS!!!!4 theee lasttt timeee!!! Ask him http://www.formspring.me/TRUACE,False,0.0,0.0

 justin bieber is my driving teacher oohh yess!..bahah we gonna be doing sumthing else instead of him teaching me how to drive(; lmao,False,0.6,1.0

 HAHAHAHA TEACHIN HIM how to ur his stickshift Mwhahahahahaha! i llalala love you best frann!,False,0.5833333333333334,0.46666666666666673

 lol oo no!..guurrrl u must be crazy!!..b/c i love u muchoo!.,False,0.7125,0.6499999999999999

 Uhhh!!! lmao!! U got me lmao! jkjk we can go on 4 like eva! Lezzzdoooittt I Love you more than yo own momma! AHHA!!,False,0.775,0.82

 Love you baby ;),False,0.375,0.8

 Love you More babe<3,False,0.5,0.55

 love youu sexy thang(;,False,0.5,0.8

 Mwahaha!! Thank yuh meh sexy bitch!! who is this!? haha,False,0.58828125,0.65

 Mammaasss!! :D how are you? haha go to skype ;D,False,0.48333333333333334,0.7666666666666666

 YOOOOOOOOOOOOOO!!!!!!!! Its Late; haha i have church tmrw bhut soon kay? srry:[,False,-0.2833333333333333,0.6333333333333333

 Miley & Bieber!!!,False,0.0,0.0

 Miley's a HOOCHIE! BIEBER ALL THEE WAY GHURL!!or boy!<33,False,0.0,0.0

 NOPE IM NOT BIANCA EITHER:) heres a clue...i come from new zealand;) LOL,False,0.4215909090909091,0.7886363636363636

 Chrisssy!!??? hahahahah Chantelle  Alesha Kailee? Tori?? LMFAO iddkkkkk,False,0.0,0.0

 NOPEEE!! my name starts with b :O,False,-0.05,1.0

 OMFG!!! nooo wayyyy!!! Ughhh BROOOKKKEEEEE OMFG!!! im soo srry lmao lots of pplz r frmh ZEW ZEALAND! lmao I fukkinnn luvv yuhhhh hahaha!,False,0.5333333333333333,0.7999999999999999

 OH VISIT ME IF YOU TRAVEL THE WORLD KTHXBYE. xx,False,0.0,0.0

 Hahah Helllz yess! I will mamas!!<3 love u!,False,0.625,0.6

 Omg Justin Bieber!!!! :) haha.,False,0.35,0.65

 OMG!! ahhhh!! Where he go? Damn it he just fell off my window sil! haha jk!,False,0.25,0.3

 Rate yurself?,False,0.0,0.0

 I Love Justin Bieber! He's a 1000000000+ on a 1-10 scale HA!,False,0.78125,0.6

 shut up ur prettty!..ll,False,0.0,0.0

 Shut up your prettier! <33,False,0.0,0.0

 Sneakers or sandals?,False,0.0,0.0

 Sandals 4suree ;D i wear them in thee winter 2! No lie! haha,False,0.2953125,0.65

 Sooooooo srry this is late!!!:) im juzz doin mothur freakin boring!!:) zzzzzz zzzz snore snore!!:) LMBO,False,0.0390625,0.9199999999999999

 Hhahahahaah ohh noo problem mamas! ahah me2 im soo exhaustedd *yawn* *ywan* LMAO!,False,0.75,1.0

 the girl on your background bottom right hand corner looks like anna maria perez de tagle.,False,0.2857142857142857,0.5357142857142857

 :) Aww!! Yeahh she is my best friend * raphaela * Haha. She is german so i guess thts why! lmao <3,False,0.5383928571428572,0.6428571428571429

 tht woul b so cool if u were here so i can me u!!!!!!,False,1.0,0.65

 Ikrr that wud be awesome!!! I wish ;D,False,0.625,1.0

 wat state do u live in?,False,0.13636363636363635,0.5

 Texas!!&Yuh hun?! xox,False,0.0,0.0

 Well dats so tight ur friends wit @truace . How does it feel 2 kno him. Since ur his friend u wud kno does he hav a gf?,False,-0.17857142857142858,0.2857142857142857

 Ohhkayy! First offf i was playin  i mean he is a really nice person dnt kno him like all that! Bhut u should ask him!,False,0.2916666666666667,0.673611111111111

 well u say any language.. so.. coba tebak ini bahasa apa.. kamu ngerti ngga aku ngomong apa? ;),False,0.25,1.0

 Huh!? That doesnt make sense  Guns something! lmao Come again!? lol,False,0.775,0.85

 What are you most excited about right now?,False,0.38690476190476186,0.5952380952380952

 Ummm SUMMER bein almost here! Who isnt? haha,False,0.2,0.3

 What did you dream about last night?,False,0.0,0.06666666666666667

 Shh....Dnt tell any1 k? haha! NOTHING! MWAH!,False,0.390625,0.3

 what do u guys prefer? Jonas brothers or justin bieber,False,0.0,0.0

 Ahhh! I love em both but I would go for Justin Bieber!!! Well because i'm older. But I perfer them BOTH!,False,0.5924479166666666,0.4666666666666667

 What do you think about formspring.me so far?,False,0.1,1.0

 Its da shit! Fun stuff,False,0.024999999999999994,0.5

 What do you think is your most attractive feature?,False,0.65,0.75

 My eyes! They are light brown and beautidul in the sun!(; Thanks God! oh and my hands! and ass lol jkjK!,False,0.6041666666666666,0.5333333333333333

 What do you think was the greatest invention in your lifetime?,False,1.0,1.0

 Thee comp? or cellfonne! hehe,False,0.0,0.0

 What kind of glasses do you have?,False,0.6,0.9

 Guess! haha no its the brand name.,False,0.2,0.3

 What kind of music can you just not stand to listen to?,False,0.6,0.9

 I cannot listen to that Heavy metal! I like me some rock(oldies) bhut not that scary shit ;D,False,-0.175,0.825

 What music are you listening to today?,False,0.0,0.0

 Everything really! AHhaha Lovin my HipHop atm! Ester Dean is thee shyyttt!,False,0.390625,0.2

 What one thing are you exceptionally good at?,False,0.7,0.6000000000000001

 Urgh . . this is difficult to answer haha! Umm prob. fixing computers! ha yes i said it im like a WIZ at fixin comps that MYSELF and MOM destroy! AHAHA!,False,-0.16666666666666666,0.43333333333333335

 What TV show do you wish would go off the air for good?,False,0.7,0.6000000000000001

 The Hills! Chuz Lauren was thee whole point it was clld thee Hills and there is 2much drama! Bhut I still wtch it chuz i love 2 laugh at thee dumb shit! Spencer is a prick btw!;0,False,0.085,0.4800000000000001

 What was the best concert you went to?,False,1.0,0.3

 Jonas Brothers Concert 8/13/09 ;D I still love em bhut Justin bieber is thee shit!,False,0.16666666666666666,0.8000000000000002

 What was the happiest moment in your life?,False,0.0,0.0

 I have many! 2many actually bhut i guess when i found my lifetime friends ;D,False,0.2916666666666667,0.5333333333333333

 What was the last book you read?,False,0.0,0.06666666666666667

 The Miracle Worker,False,0.0,0.0

 What was the worst advice you've ever received?,False,-1.0,1.0

" This person actually told me this ""fried"" i had was not a true friend and she wants me 2 still be this person's friend! Thats a NONO!",False,0.04583333333333334,0.2833333333333333

 What was the worst concert you went to?,False,-1.0,1.0

 Never been 2 1 tht was bad.,False,-0.6999999999999998,0.6666666666666666

 What was the worst job you've ever had?,False,-1.0,1.0

 I can't complain chuz i dnt have or had one! hahaha soon though! real soon! ;,False,0.25,0.35000000000000003

 What was the worst place you've traveled to?,False,-1.0,1.0

 Georgia Columbus. 2 b exact. I Dislike it. BORING!! Hotlanta is where its AT! ;*,False,-0.375,0.625

 What was your favorite birthday gift?,False,0.5,1.0

 Life(: haha!! umm idk thats hard!,False,-0.026041666666666685,0.4208333333333333

 What was your favorite toy to play with as a child?,False,0.5,1.0

 Now how the fuck am i suppose to remember that? Weirdo! maybe it was ur moms dick? lOL!,False,0.25,0.6499999999999999

 What was your favorite year?,False,0.5,1.0

 1995 haha when i was bornwas my year! Doh!I didnt have 2 do ANYTHING on my own haha,False,0.35000000000000003,0.5333333333333333

 What was your worst travel experience?,False,-1.0,1.0

 HA! goin to georgia just to see my dad's mother! Ugh i cnt stand her bhut God bless her soul! LONG LIFE STORY! haha,False,0.06875,0.35

 What website do you spend the most time on?,False,0.5,0.5

 Oh good 1  Twitter (ofcousre) i love me some twitter peeps! They tha shit lol,False,0.48125,0.675

 What would be the best workplace perk?,False,1.0,0.3

 Idk.. wait WHaaaa? lol,False,0.8,0.7

 What would your perfect day look like?,False,1.0,1.0

 Me&God eatin Chicken wings on His throne <3 ahaha,False,0.2,0.975

 What's one food you'll never eat again?,False,0.0,0.0

 Brussel srouts! YuCkIE! bhut i love cabbage and they're mini cabbages! LMAO!,False,0.6875,0.8

 What's one thing you own that you should probably throw away  but never will?,False,0.6,1.0

 My old school shit   i wud SOOO throw it away bhut my mom! Urgh,False,-0.075,0.5

 What's the best gift you've ever given?,False,1.0,0.3

 The important 1 is Love  bhut ive given people themselves! Like i let my friends have themselves instead of me! It helps to see who they are as a person! Very important! Viseversa.,False,0.6755208333333332,0.8666666666666667

 What's the best place near you to get a drink?,False,0.55,0.35

 Hahaha! Wait wht kind of drink! LOL well JackInTheBox is like not evn a mile away frmh my house! So there! i guess thts wht ur askin lmao! XP,False,0.6875,0.75

 What's the best place near you to get some ice cream?,False,0.55,0.35

 Hmmm....U makin me hungry first of all! && Dairy Queen! YUMM!!,False,0.6103515625,0.3333333333333333

 What's the best place near you to get some ice cream?,False,0.55,0.35

 Umm...Diary Queen? or JackINTHEBOX! 4 my smoothies of course not ice cream! Mwah,False,0.0,0.0

 What's the furthest you've ever traveled?,False,0.0,0.0

 Virginia,False,0.0,0.0

 What's the longest you've ever gone without a bath or shower?,False,0.0,0.0

 Haha! Maybe 2days? lol idk,False,0.525,0.5

 What's the most delicious meal you've ever had?,False,0.75,0.75

 Wow. this is a hard 1 i dnt think ive had 1 or i have many! I love my smoothies tho! YUMMIE!,False,0.30364583333333334,0.6604166666666667

 What's the origin of your name?,False,0.0,0.0

 Idk... its a month that 4 sure lol,False,0.65,0.7944444444444444

 What's the weirdest thing you've ever eaten?,False,0.0,0.0

 A piece of grass?,False,0.0,0.0

 What's the weirdest thing you've ever eaten?,False,0.0,0.0

 I Havent Gotten 2 that part!! haha,False,0.2,0.3

 what's your best achievement?,False,1.0,0.3

" Wow awesome question....I think my best achievement would be ""Finding who i am"" thats thee most important!!<33",False,0.65,0.7

 What's your biggest phobia?,False,0.0,0.0

 ummmm...messy rooms;,False,0.0,0.0

 What's your dream car?,False,0.0,0.0

 Something cute and ME!! haha you kno? well a beamer is my dream car basically! or a porshe!,False,0.546875,0.65

 What's your earliest memory?,False,0.0,0.0

 Haha! Staring at my doctor thru sunglasses while he was in my mouth! HAHAHA!!!,False,0.3515625,0.35

 what's your fave song?,False,0.0,0.0

 My fav song girly!!! is umm.. Up & Running by @jessicajarrell atm! But i have lots :) hbu!?,False,0.625,1.0

 What's your favorite drink?,False,0.5,1.0

 Mmm... ROOT BEER! haha my fav drink eva! POW,False,0.25,0.3

 What's your favorite food?,False,0.5,1.0

 Actually its cabbage!;D,False,0.0,0.1

 What's your favorite genre of music?,False,0.5,1.0

 POP!,False,0.0,0.0

 What's your favorite movie quote?,False,0.5,1.0

" Crap this is hard  haha umm ""People Need Inspiration""- The Last Song <33",False,-0.2229166666666667,0.42708333333333337

 What's your favorite season of the year?,False,0.5,1.0

 Summer(:,False,0.0,0.0

 What's your favorite type of flower?,False,0.5,1.0

 Pink Roses!(:,False,-0.125,0.3

 what's your favourite colour?,False,0.0,0.0

 Pink & Neon green(:,False,-0.15000000000000002,0.3

 what's your favourite movie?,False,0.0,0.0

 ;) Umm.. A walk to remember! or The Last song! Ugh theirs ALOT! haha hbu!,False,0.1875,0.45555555555555555

 What's yur fav color?,False,0.0,0.0

 PINK&NEON GREEN!Yeahh buddie,False,0.0,0.0

 whats ur fav tv showww? :D <3,False,1.0,1.0

 Umm. . . good question i have many bhut i guess 16 and pregnant would be 1 of my fav ones atm. ;D,False,0.4458333333333333,0.65

 when ever you go to google translate  DONT USE IT!!! trust me....,False,0.0,0.0

 Hahaha wht are u tlkn bout girl!,False,0.25,0.4

 When was the last time you gave flowers?,False,0.0,0.06666666666666667
